,Ti,Al,Mn,Nb,Cr,Mo,V,Zr,Hf,O,Ta,Si,W,C,B,Fe,Ru,Ni,Y,Re,TestT,logYS,logTS,logEl,logHV,logCost
505,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.414973347970818,,,,0.5539103310085439
506,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.352182518111363,,,,0.5539103310085439
507,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.342422680822206,,,,0.5539103310085439
508,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.550228353055094,,,,0.5539103310085439
509,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.462397997898956,,,,0.5539103310085439
510,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.342422680822206,,,,0.5539103310085439
511,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.361727836017593,,,,0.5539103310085439
512,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.662757831681574,,,,0.5539103310085439
513,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.531478917042255,,,,0.5539103310085439
514,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.431363764158987,,,,0.5539103310085439
515,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.397940008672037,,,,0.5539103310085439
516,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.491361693834273,,,,0.5539103310085439
517,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.447158031342219,,,,0.5539103310085439
518,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.389166084364533,,,,0.5539103310085439
519,44.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.267171728403014,,,,0.5539103310085439
520,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.618048096712092,,,,0.5705784104761541
521,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,773,2.714329759745233,,,,0.5705784104761541
522,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.736396502276643,,,,0.5705784104761541
523,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.678518379040114,,,,0.5705784104761541
524,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,2.45484486000851,,,,0.5705784104761541
525,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1473,2.20682587603185,,,,0.5705784104761541
526,45.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.750508394851346,,,,0.5849230816396789
527,45.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.698970004336019,,,,0.5849230816396789
528,45.0,45.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.664641975556126,,,,0.5849230816396789
529,43.0,47.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.700703717145019,,,,0.5796506179504107
530,43.0,47.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.664641975556126,,,,0.5796506179504107
531,43.0,47.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.636487896353366,,,,0.5796506179504107
532,41.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.679427896612119,,,,0.574206876739317
533,41.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.649334858712142,,,,0.574206876739317
534,41.0,49.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.602059991327963,,,,0.574206876739317
535,47.0,45.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.703291378118661,,,,0.5856066717116336
536,47.0,45.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.69196510276736,,,,0.5856066717116336
537,47.0,45.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.638489256954637,,,,0.5856066717116336
538,45.0,47.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.686636269262293,,,,0.58023494024709
539,45.0,47.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.657055852857104,,,,0.58023494024709
540,45.0,47.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.608526033577194,,,,0.58023494024709
541,43.0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.661812685537261,,,,0.5746850389610637
542,43.0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.639486489268586,,,,0.5746850389610637
543,43.0,49.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.576341350205793,,,,0.5746850389610637
544,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.669316880566112,,,,0.5886480920914431
545,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.638489256954637,,,,0.5886480920914431
546,55.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.465382851448418,,,,0.5886480920914431
547,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.622214022966295,,,,0.5828392997294387
548,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.547774705387822,,,,0.5828392997294387
549,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.436162647040756,,,,0.5828392997294387
550,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.564666064252089,,,,0.5768201551170887
551,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.503790683057181,,,,0.5768201551170887
552,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.406540180433955,,,,0.5768201551170887
553,48.5,47.0,0.0,2.6,1.0,0.0,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.708420900134713,2.846337112129805,0.4471580313422192,,1.469428407803688
554,48.7,47.0,0.0,2.3,1.5,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.705863712283919,2.769377326076139,0.07918124604762482,,1.258995101984745
555,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.667452952889954,2.763427993562937,0.4623979978989561,,0.6182603051146178
556,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.740362689494244,2.835690571492425,0.3222192947339193,,0.6182603051146178
557,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.676693609624866,2.740362689494244,0.04139268515822508,,0.6182603051146178
558,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.648360010980932,2.716003343634799,0.0,,0.6182603051146178
559,48.05,47.2,0.5,2.6,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.638489256954637,2.744292983122676,0.3979400086720376,,0.6845506528402462
560,48.05,47.2,0.5,2.6,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.585460729508501,2.720159303405957,0.4471580313422192,,0.6845506528402462
561,48.05,47.2,0.5,2.6,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0,0.0,0.0,300,2.574031267727719,2.690196080028514,0.380211241711606,,0.6845506528402462
562,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.585460729508501,2.722633922533812,0.568201724066995,,0.6182603051146178
563,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,973,2.574031267727719,2.681241237375587,0.7160033436347992,,0.6182603051146178
564,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.503790683057181,2.556302500767287,1.690196080028514,,0.6182603051146178
565,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,873,2.61066016308988,2.740362689494244,0.04139268515822508,,0.6182603051146178
566,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.585460729508501,2.707570176097936,0.9084850188786497,,0.6182603051146178
567,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.531478917042255,2.621176281775035,1.278753600952829,,0.6182603051146178
568,48.2,46.5,0.0,3.0,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1273,2.444044795918076,2.453318340047038,1.301029995663981,,0.6182603051146178
569,70.64,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0,0.0,0.0,300,3.012837224705172,3.049218022670181,0.8450980400142568,,2.265439971190565
570,76.0,11.0,0.0,0.0,0.0,5.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,3.05307844348342,3.107209969647868,0.9030899869919435,,2.281631280724794
571,73.1,20.0,0.0,0.0,1.9,2.4,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0,0.0,0.0,300,3.110589710299249,3.15836249209525,0.8450980400142568,,1.394791083671429
572,65.0,20.0,0.0,0.0,2.5,5.2,5.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0,0.0,0.0,300,3.107209969647868,3.161368002234975,0.9030899869919435,,2.153643190585364
573,70.52,22.6,0.0,0.0,0.0,2.1,0.0,4.5,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.975431808509263,3.023252459633711,1.079181246047625,,0.8151307763106049
574,67.9,25.0,0.0,1.1,0.0,1.0,0.0,4.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.982271233039568,3.008600171761918,1.0,,0.7949318179468536
575,70.52,22.6,0.0,0.0,0.0,2.1,0.0,4.5,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,293,3.0,3.043362278021129,0.6627578316815741,,0.8151307763106049
576,70.52,22.6,0.0,0.0,0.0,2.1,0.0,4.5,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,723,2.809559714635268,2.90848501887865,0.8325089127062363,,0.8151307763106049
577,70.52,22.6,0.0,0.0,0.0,2.1,0.0,4.5,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,293,2.968482948553935,3.027349607774756,1.049218022670181,,0.8151307763106049
578,70.52,22.6,0.0,0.0,0.0,2.1,0.0,4.5,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,723,2.788875115775417,2.905795880367869,1.146128035678238,,0.8151307763106049
579,67.9,25.0,0.0,1.1,0.0,1.0,0.0,4.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,293,2.968482948553935,3.01703333929878,1.049218022670181,,0.7949318179468536
580,67.9,25.0,0.0,1.1,0.0,1.0,0.0,4.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,723,2.799340549453582,2.905795880367869,1.068185861746162,,0.7949318179468536
581,67.9,25.0,0.0,1.1,0.0,1.0,0.0,4.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,293,2.986771734266245,3.031408464251624,1.146128035678238,,0.7949318179468536
582,67.9,25.0,0.0,1.1,0.0,1.0,0.0,4.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,723,2.809559714635268,2.905795880367869,1.227886704613673,,0.7949318179468536
583,73.1,20.0,0.0,0.0,1.9,2.4,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0,0.0,0.0,300,2.952308009662125,2.977723605288848,0.7403626894942439,,1.394791083671429
584,73.1,20.0,0.0,0.0,1.9,2.4,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0,0.0,0.0,300,3.075546961392531,3.131939295210425,0.7323937598229685,,1.394791083671429
585,70.64,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0,0.0,0.0,300,2.923244018630276,2.976349979003273,0.9637878273455552,,2.265439971190565
586,70.64,22.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0,0.0,0.0,300,3.03342375548695,3.060697840353612,0.9084850188786497,,2.265439971190565
587,51.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.69,,,,0.5795555620229556
588,51.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.69,,,,0.5795555620229556
589,48.9,46.9,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,300,2.653212513775344,2.759667844689631,0.0,,0.7176734931265031
590,48.9,46.9,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,923,2.633468455579587,2.716003343634799,0.0,,0.7176734931265031
591,48.9,46.9,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,1003,2.628388930050312,2.698970004336019,0.0,,0.7176734931265031
592,48.9,46.9,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,1088,2.612783856719735,2.778151250383643,0.9542425094393249,,0.7176734931265031
593,48.9,46.9,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,1248,2.477121254719663,2.544068044350276,1.447158031342219,,0.7176734931265031
594,51.4,46.5,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,300,2.643452676486187,,0.4623979978989561,,0.9172495447286155
595,51.3,46.5,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,300,2.799340549453582,,0.3979400086720376,,0.9510981585000522
596,51.3,46.5,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,873,2.763427993562937,,,,0.9510981585000522
597,51.3,46.5,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,1073,2.698970004336019,,,,0.9510981585000522
598,51.3,46.5,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,1273,2.643452676486187,,,,0.9510981585000522
599,51.3,46.5,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.0,1373,2.397940008672037,,,,0.9510981585000522
600,48.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.643452676486187,2.745855195173729,0.1139433523068368,,0.5880816442686724
601,48.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.563481085394411,2.669316880566112,0.04139268515822508,,0.5880816442686724
602,87.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.888179493918325,2.950851458888546,0.7403626894942439,,0.6652623972180665
603,48.0,43.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,300,2.605089461881581,2.664171705361931,0.04139268515822508,,2.4165101075105
604,47.7,43.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0.0,300,2.656577291396114,2.712986233594383,0.2041199826559248,,2.41551425930956
605,47.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.544068044350276,,0.04139268515822508,,1.023611790936437
606,47.0,48.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.537819095073274,,0.146128035678238,,1.023611790936437
607,47.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.819543935541869,,-0.5228787452803376,,1.000386078907255
608,47.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.795880017344075,,0.1760912590556812,,1.000386078907255
609,47.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,300,2.826074802700826,,0.04139268515822508,,1.000386078907255
610,53.3,43.0,1.5,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,300,2.61,2.838849090737255,-0.08092190762392612,,0.6116916797949906
611,53.3,43.0,1.5,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,923,2.61,2.802089257881733,0.6857417386022636,,0.6116916797949906
612,53.3,43.0,1.5,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,973,2.62,2.745074791582057,0.7767011839884109,,0.6116916797949906
613,53.3,43.0,1.5,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,1023,2.6,2.653212513775344,1.668851648082519,,0.6116916797949906
614,48.8,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1023,2.78,2.672097857935718,0.4329692908744057,,0.8976252252895678
615,48.8,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1073,2.76,2.643452676486187,0.4345689040341987,,0.8976252252895678
616,48.8,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1123,2.73,2.6232492903979,0.4281347940287888,,0.8976252252895678
617,49.4,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1023,2.78,2.607455023214669,0.4265112613645752,,0.6080046477416862
618,49.2,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1023,2.78,2.633468455579587,0.4471580313422192,,0.7286238361303985
619,49.0,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.4,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1023,2.78,2.65991620006985,0.4313637641589874,,0.8218300339454228
620,48.6,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1023,2.78,2.618048096712092,0.3424226808222063,,0.9613753849382741
621,48.4,42.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.6,0.0,0.0,0.0,0,0.0,0.0,1023,2.78,2.614897216033135,0.414973347970818,,1.016295682290303
622,49.0,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.78,2.683947130751512,-0.8860566476931632,,0.6239029863040122
623,49.0,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.62,2.728353782021228,0.5693739096150459,,0.6239029863040122
624,49.0,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.59,2.57978359661681,1.194514341882467,,0.6239029863040122
625,49.0,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,298,2.78,2.809559714635268,-0.769551078621726,,0.6239029863040122
626,49.0,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1073,2.62,2.829946695941636,1.681241237375587,,0.6239029863040122
627,49.0,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1173,2.59,2.583198773968623,1.832508912706236,,0.6239029863040122
628,48.4,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,298,2.77,2.795184589682424,-0.9208187539523752,,0.8971073524090873
629,48.4,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,1073,2.66,2.799340549453582,0.5453071164658241,,0.8971073524090873
630,48.4,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,1173,2.61,2.705007959333336,0.9084850188786497,,0.8971073524090873
631,48.4,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,298,2.77,2.925827574624742,-0.6777807052660807,,0.8971073524090873
632,48.4,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,1073,2.66,2.862727528317975,1.832508912706236,,0.8971073524090873
633,48.4,43.0,0.0,6.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,1173,2.61,2.588831725594207,1.819543935541869,,0.8971073524090873
